use_image,retrieved_docs_count,use_few_shot,query_id,user_query,generated_question,generated_answer,citations,citation_1_text,citation_2_text,citation_3_text
FALSE,1,TRUE,01JERXDWKWMBPERGCZFGB6789Z,"Do you have any sample questions on finding mean, median, and mode?","Sophia tracks the daily temperature, in degrees Celsius, for an entire month consisting of 30 days. The line graph below displays her results. \( \textbf{(a)} \) Determine the median temperature recorded during the month.",Mediantemperature=(T_{15}+T_{16})/2,674dcd9cb00b977d048c92ff,"Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",,
FALSE,1,TRUE,01JERXDZZRQ70F7ZMW56D205VR,"Could you give me some problems to practice calculating mean, median, and mode?",Emma records the number of hours of sunlight each day for a month (30 days) using a line graph that shows each day's sunlight duration. \(a\) Determine the median number of hours of sunlight over the 30 days.,Themedianistheaverageofthe15thand16thvaluesinthesorteddatalist.,674dcd9cb00b977d048c92ff,"Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",,
FALSE,1,TRUE,01JERXEJ110WRDAM2GM2SKXC39,I need exercises involving angle properties in circle geometry; can you help?,"P, Q, R, and S are four points on a circle with center X. PQ is a tangent to the circle at P and RQ is a tangent to the circle at R. Given that \( \angle PXQ = 148^\circ \) and \( \angle SPR = 38^\circ\), find the following: (a) Calculate (i) \( \angle PSR \), (ii) \( \angle QPR \). (b) Determine if XR is parallel to PS. Justify your reasoning.","(i)\(\anglePSR=74^\circ\),(ii)\(\angleQPR=52^\circ\).",674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
FALSE,1,TRUE,01JERXEE9XQ78ZKGWX8VS9GAJY,Can you provide practice problems on applying angle properties of circles?,"In the circle centered at point O, points W, X, Y, and Z are positioned on the circumference. If WY is a tangent to the circle at W and ZX is a tangent at Z, determine: (a) Given \( \angle WOZ = 148^\circ \) and \( \angle ZWX = 39^\circ \), find \( (i) \angle WYZ, (ii) \angle WXZ \). (b) Are the lines OZ and WX parallel? Provide a justification for your answer.",(i)\(\angleWYZ=74^\circ\);(ii)\(\angleWXZ=67^\circ\).LinesOZandWXarenotparallel.,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
FALSE,1,TRUE,01JERXEPEHB00VE71HWXM3ATE4,Do you have any sample questions on angle properties of circles?,"Within circle \( O \), the points \( X, Q, Y, \) and \( Z \) lie on its circumference. Line \( XT \) is tangent to the circle at point \( X \) and line \( YT \) is tangent to the circle at point \( Y \). It is given that \( \angle XOY = 150^\circ \text{ and } \angle QXT = 36^\circ. \text{ (a) Determine the measure of: (i) } \angle XYZ, \text{ (ii) } \angle XQY. \text{ (b) Assess whether line \( OY \) is parallel to line \( XQ \). Provide a justification for your answer.}","(a)(i)30^\circ,(ii)36^\circ;(b)No,OYisnotparalleltoXQ.",674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
FALSE,1,TRUE,01JERXEKWQZ6BJ4AYFKACMHA97,Where can I find practice questions on angles in circles?,"In the figure, points E, F, G, and H lie on a circle with center I. EN is a tangent to the circle at E and FN is tangent to the circle at F. If \( \angle EIF = 156^\circ \) and \( \angle FEN = 35^\circ \), (a) find the measures of (i) \( \angle EHG \), (ii) \( \angle EIH \). (b) Are IF and EN parallel? Justify your answer.","(i)\(78^\circ\),(ii)\(35^\circ\),andIFisnotparalleltoEN.",674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
FALSE,1,TRUE,01JERXFP4P4FM46BDJ8CR5Y60H,Can you provide practice problems on applying rates in real-world contexts?,"A speed-time graph depicts the journey of a cyclist accelerating from rest. It is a straight line passing through the origin, reaching a speed of 25 m/s at t = 10 seconds. (a) Calculate the acceleration of the cyclist at t = 6 seconds.",2.5m/s^2,674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
FALSE,1,TRUE,01JERXFT5Q6572X9GXJKF90ZKG,Where can I find practice questions on rates in practical situations?,"A vehicle starts from rest, and its motion for the first k seconds is described by the speed-time graph below. (a) Calculate the acceleration at a point when the time is 5 seconds.","Thespecificaccelerationvaluewoulddependonthegivengraph,whichisnotprovidedinthisscenario.",674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
FALSE,1,TRUE,01JERXFQMGDBBYHH9X56D7YN5Z,I need exercises involving real-world rate applications; can you help?,The graph below illustrates the velocity over time for the first k seconds of a car's journey. (a) Calculate the acceleration at time \( t = 4 \) seconds.,"Theaccelerationiscalculatedbydeterminingtheslopeatt=4,whichis\(a=\frac{\Deltav}{\Deltat}\).",674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
FALSE,1,TRUE,01JERXG7TAM3D6107AT1PE72W5,Could you give me some problems to practice rates in real-world contexts?,"A ball is thrown vertically upward, and the speed-time graph for the first k seconds represents its motion. (a) Calculate the acceleration of the ball when \( t = 3 \, \text{s} \).","\(a=\frac{v_2-v_1}{2}\),where\(v_2\)and\(v_1\)arethespeedsat\(t=4\text{s}\)and\(t=2\text{s}\),respectively.",674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
FALSE,1,TRUE,01JERXGCSZYZ7ZNPTYHFBWHWPW,Can you provide practice problems on finding the probability of single events?,"A jar contains candies of three different colors: 14 are red, 10 are blue, and 16 are green. Sam picks a candy at random. What is the probability that the candy is not blue?",\frac{3}{4},674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
FALSE,1,TRUE,01JERXFK693QHAZWBQJ9CK0VM8,Could you give me some problems to practice applying angle properties in circles?,"Points W, X, Y, and Z lie on a circle, center M. WX is a tangent to the circle at W and YZ is a tangent to the circle at Y. Given that \( \angle XMY = 136^\circ \) and \( \angle ZWX = 46^\circ. \) (a) Find the value of (i) \( \angle XYZ, \) (ii) \( \angle WYZ. \) (b) Is XZ necessarily parallel to WY? Justify your answer.","(i)\(\angleXYZ=68^\circ,\)(ii)\(\angleWYZ=67^\circ.\)(b)XZandWYarenotnecessarilyparallelasanglesalonedonotguaranteeparallellinesgiventhecirclegeometrywithoutfurtherparallelspecificconditions.",674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
FALSE,1,TRUE,01JERXG4RM3A3KZDHMZQC4YS4E,Do you have any sample questions on applying rates to real-life problems?,The graph below shows the speed of a cyclist over the course of a journey. It represents the speed-time relationship during the first few seconds. (a) Determine the acceleration of the cyclist at the time marker of 7 seconds.,Theaccelerationis\(a\)m/s²(withnumericalvaluedependingonthegivenspeedsinthegraph).,674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,
FALSE,1,TRUE,01JERXGTNEVDX8TF7TZRE3QYDM,I need exercises involving probability of single events; can you help?,"A public library records the number of visitors each day for a month. In this month, 8 days had more than 50 visitors, 15 days had between 30 and 50 visitors, and 7 days had fewer than 30 visitors. If a day is selected at random from this month, what is the probability that the number of visitors on that day was 30 or more?",\(\frac{23}{30}\),674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
FALSE,1,TRUE,01JERXGVB3HDSDT3YKESD210J7,Where can I find practice questions on basic probability?,"A gardener is observing his plants over the course of 10 days. On 3 days, the plants receive exactly 5 hours of sunlight, on 4 days they receive 7 hours of sunlight, and on the remaining 3 days, they receive only 2 hours of sunlight. If the gardener picks a day at random, what is the probability that the plants received more than 4 hours of sunlight on that day?",\(\frac{7}{10}\),674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
FALSE,1,TRUE,01JERXGWVYVWGVYPFVGV1RBM6S,Do you have any sample questions on calculating probabilities of single events?,"(a) Olivia chooses a card at random from a standard deck of 52 playing cards. What is the probability that the card is a face card (Jack, Queen, or King)?",3/13,674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
FALSE,1,TRUE,01JERXH0NQ4T4X8TTQGZZ0MFA1,Could you give me some problems to practice finding probability of single events?,"A weather station collected data over 30 consecutive days. On 10 of these days, the rainfall was recorded as 5 mm or more. If one day is selected at random, what is the probability that the rainfall on that day was less than 5 mm?",\(\frac{2}{3}\),674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,
FALSE,1,TRUE,01JERXH6MDC9975YGFD0Z9GFDG,I need exercises involving elimination method for simultaneous equations; can you help?,"A chemist is working with two solutions: Solution A contains 7% of a certain chemical, and Solution B contains 3%. She needs to create a mixture that contains 8% of the chemical. If she uses x ml of Solution A and y ml of Solution B, the total volume of the mixture should be 100 ml. Find the values of x and y if the percentages satisfy the simultaneous equations: \( 7x + 3y = 800 \) and \( x + y = 100 \).","x=125ml,y=-25ml(Note:Reviewfortypographicalinputerrorsforunderstandingorcontext)",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
FALSE,1,TRUE,01JERXH698DB7P89GQEMCJT29J,Can you provide practice problems on solving simultaneous equations using elimination?,Solve the simultaneous equations: \[ 3x + 4y = 12 \] and \[ 5x - 2y = 7 \].,"x=3,y=-1",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
FALSE,1,TRUE,01JERXH8ARKEVFMDY59A70CQAD,Where can I find practice questions on solving equations by elimination?,"A company is planning to mix two types of coffee beans to create a new blend. They want to use two mixtures such that: \( 5x + 3y = 19 \) and \( 2x - 4y = 6 \). Find the quantities of each coffee bean type, \( x \) and \( y \), in the blend.","x=\frac{47}{13},y=\frac{4}{13}",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
FALSE,1,TRUE,01JERXHVDMMPRY1WKAQJ2YA5B9,I need exercises involving evaluating algebraic expressions; can you help?,"Given the equation \( 3^{15} \times 9 = 27 \times 3^y \), find the value of \( y \).",14,674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
FALSE,1,TRUE,01JERXHD3GS41BSQQWFX3A13YH,Do you have any sample questions on elimination method for simultaneous equations?,Solve the simultaneous equations by elimination method: \( 5x + y = 7 \) and \( -2x + 3y = 13 \).,"x=\frac{34}{13},y=\frac{-79}{13}",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
FALSE,1,TRUE,01JERXHQSJTG1M2590RWF4D4Y5,Could you give me some problems to practice solving simultaneous equations by elimination?,"Two numbers are such that the sum of seven times the first number and five times the second number is 21, and the difference between twice the first number and three times the second number is 4. Find the numbers.","x=7,y=\frac{10}{3}",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
FALSE,1,TRUE,01JERXHTY8AH64T6E6ZFSCYCJY,Can you provide practice problems on evaluating algebraic formulas?,"Given that \( 3^{2y} = 54 \times 9^y \), \text{ find the value of } y.","Possiblesimplificationneededdependingonsetuperrors,primarydefinitionintaskfocuswassetforvariableneutrality,continuingtheprevioussolutionhighlightsnumericrecognition,reviseforexacty.",674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
FALSE,1,TRUE,01JERXJDN0GKKS39GK7KN2KVQH,Do you have any sample questions on evaluating algebraic equations?,"If \( 4^{16} = 12 \times 16^{y} \), find the value of \( y \).",y=8,674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
FALSE,1,TRUE,01JERXJJ63M1PNFSDB81RCPQMB,Could you give me some problems to practice evaluating algebraic formulas?,Solve for \( x \) in the equation \( 2^{40} + 3 = 9 \times 16^x \).,x=10,674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
FALSE,1,TRUE,01JERXJB3462X9WDGAR7TA03MP,Where can I find practice questions on evaluating formulas?,The equation 3^{15} \cdot 2 = 9y^x has been established. Determine the value of x if y = 5.,x=0,674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
FALSE,1,TRUE,01JERXKK05NZWHD0R1ENXSBK5M,What is the Fibonacci sequence used for in real life?,"Emma has a total of 240 mangoes, 320 bananas, and 400 cherries. She wants to arrange them into identical fruit trays. What is the maximum number of fruit trays that Emma can prepare?",80,674dcda0b00b977d048c9308,"Mary needs to pack 210 oranges, 252 apples and 294 pears into identical fruit baskets. (i) What is the largest possible number of fruit baskets that can be packed?",,
